year,course_code,fees_title,fee_zar,standard_code,source_page
2022,PBL3001F,INTERNATIONAL LAW,8200,True,116
2022,PBL3801F,CRIMINAL LAW (PART A),8200,True,116
2022,PBL3801W,CRIMINAL LAW,14770,True,116
2022,PBL4001W,ADMINISTRATIVE LAW,14770,True,116
2022,PBL4111S,PUBLIC INTEREST LITIGATION,4250,True,116
2022,PBL4401H,INDEPENDENT RESEARCH OPTION,4250,True,116
2022,PBL4402H,INDEPENDENT RESEARCH OPTION,4250,True,116
2022,PBL4502F,ENVIRONMENTAL LAW,4250,True,116
2022,PBL4503F,EUROPEAN UNION LAW,4250,True,116
2022,PBL4504F,INTERNAT CRIM LAW AND AFRICA,4250,True,116
2022,PBL4505S,INTL HUMAN RIGHTS LAW & CONST,4250,True,116
2022,PBL4506F,REFUGEE AND IMMIGRATION LAW,4250,True,116
2022,PBL4601S,CONSTITUTIONAL LITIGATION,4250,True,116
2022,PBL4602F,CRIM JUSTICE & CONSTITUTION,4250,True,116
2022,PBL4604F,SOC JUSTICE & THE CONSTITUTION,4250,True,116
2022,PBL4605F,WOMEN AND LAW,4250,True,116
2022,PBL4606H,MOOT CAPUT,4250,True,116
2022,PBL4607F,INTERNATIONAL LAW OF THE SEA,20330,True,116
2022,PBL4615F,INTERNATIONAL LAW,20320,True,116
2022,PBL4618S,DISPUTES AND USE OF FORCE,20320,True,116
2022,PBL4619S,INTERNATIONAL ENVIRO LAW,20320,True,116
2022,PBL4623F,GOVERN UNDER CONSTITUTION,20330,True,116
2022,PBL4631F,INT. PROTECTION OF HUMAN RIGHT,20320,True,116
2022,PBL4640F,PRINCIPLES OF ENVIRO LAW,20320,True,116
2022,PBL4641F,LAND USE PLANNING LAW,20320,True,116
2022,PBL4642S,NATURAL RESOURCES LAW,20320,True,116
2022,PBL4643S,POLLUTION LAW,20320,True,116
2022,PBL4658S,ADMIN JUSTICE & OPEN GOVT,20320,True,116
2022,PBL4659S,HUMAN RIGHTS LEGAL PLURALISM,20320,True,116
2022,PBL4801F,LAW OF EVIDENCE,7420,True,116
2022,PBL4802F,CRIMINAL PROCEDURE,7420,True,116
2022,PBL5000X,PUBLIC LAW - RESEARCH TASK,2140,True,116
2022,PBL5600W,MASTERS IN PUBLIC LAW,19310,True,116
2022,PBL5601W,MASTERS IN PUBLIC LAW DISS,10210,True,116
2022,PBL5602F,INTERNATIONAL LAW OF THE SEA,20320,True,116
2022,PBL5602W,MASTERS IN CONSTIT & ADMIN LAW,10210,True,116
2022,PBL5602X,INT LAW OF THE SEA - RES TASK,2140,True,116
2022,PBL5615F,INTL LAW IN THEORY & PRACTICE,20320,True,116
2022,PBL5618S,LAW ON DISPUTES USE OF FORCE,20320,True,116
2022,PBL5619S,INTERNATL ENVIRONMENTAL LAW,20320,True,116
2022,PBL5619X,INT ENV LAW - RESEARCH TASK,2140,True,116
2022,PBL5623F,GOVERNING UNDER CONSTITUTION,20320,True,116
2022,PBL5624W,MASTERS IN MAR & ENV LAW DISS,10210,True,116
2022,PBL5626W,MASTERS IN HUM RIGHTS LAW DISS,10210,True,116
2022,PBL5627W,MASTERS IN INT PUB LAW DISS,10210,True,116
2022,PBL5628F,INT RGTS OF THE CHILD,20320,True,116
2022,PBL5631F,INT PROTECTION OF HUMAN RIGHTS,20320,True,116
2022,PBL5640F,PRINCIPLES OF ENVIRON LAW,20320,True,116
2022,PBL5640X,PRINC OF ENV LAW - RES TASK,2140,True,116
2022,PBL5641F,LAND USE PLANNING LAW,20320,True,116
2022,PBL5641X,LAND USE PLAN LAW - RES TASK,2140,True,116
2022,PBL5642S,NATURAL RESOURCES LAW,20320,True,116
2022,PBL5642X,NAT RES LAW - RES TASK,2140,True,116
2022,PBL5643S,POLLUTION LAW,20320,True,116
2022,PBL5643X,POLLUTION LAW - RESEARCH TASK,2140,True,117
2022,PBL5644S,SEXUAL OFFENCES AND THE LAW,20320,True,117
2022,PBL5651S,INT PROT WOMENS HUMAN RIGHTS,20320,True,117
2022,PBL5653F,REFUGEE LAW & HUMAN RIGHTS,20320,True,117
2022,PBL5654W,MASTERS IN ENV LAW DISS,10210,True,117
2022,PBL5658S,ADMIN JUSTICE & OPEN GOVT,20320,True,117
2022,PBL5658X,ADM JUST & OPEN GOV - RES TASK,2140,True,117
2022,PBL5659S,HUM RTS LEG PLUR REL & CULT,20320,True,117
2022,PBL5661S,LITIGATING SA BILL OF RIGHTS,20320,True,117
2022,PBL5663S,TRANSPARENCY LAW & GOVERNANCE,20330,True,117
2022,PBL5800W,MASTERS IN CRIMINOLOGY,19310,True,117
2022,PBL5809W,MASTERS IN CRIMINAL JUSTICE,19310,True,117
2022,PBL5815S,PUNISHMENT & HUMAN RIGHTS,20320,True,117
2022,PBL5820F,THEORIES OF CRIME & SOC ORDER,20320,True,117
2022,PBL5822S,VICTIMS & VICTIMOLOGY,20320,True,117
2022,PBL5847S,FORENSICS AND THE LAW,20320,True,117
2022,PBL5848F,LAW AND SOCIETY IN AFRICA,20320,True,117
2022,PBL5849F,LAW IN ACTION,20320,True,117
2022,PBL5850W,MASTERS IN CRIM LAW & SOC DIS,10210,True,117
2022,PBL5851S,CRIMINAL PROCESS,20320,True,117
2022,PBL6700W,PHD IN PUBLIC LAW,23370,True,117
2022,PBL6703W,PHD IN CRIMINAL JUSTICE,23370,True,117
2022,PBL6704W,PHD IN CRIMINOLOGY,23370,True,117
2022,PED2001S,SPECIAL STUDY MODULE,6370,True,117
2022,PED4002F,EPIDEMIOLOGY,3770,True,117
2022,PED4003F,LEADERSHIP AND MANAGEMENT,5230,True,117
2022,PED4004S,BIOSTATISTICS,4510,True,117
2022,PED4005S,CHILD HEALTH POLICIES,3770,True,117
2022,PED4006F,OPTIM CARE FOR LONGTERM CONDIT,5140,True,117
2022,PED4007W,EXPERIENTIAL LEARNING,11190,True,117
2022,PED4008F,ADVOCACY & CHILDRENS RIGHTS,3770,True,117
2022,PED4009S,HEALTH INFORMATION SYSTEMS,3770,True,117
2022,PED4010S,COMMUNICATION EDUC & TRAINING,3770,True,117
2022,PED4011S,LEADERSHIP & MANAGEMENT,3770,True,117
2022,PED4031W,CLIN MNGT IN PAED HAEM & ONCOL,38280,True,117
2022,PED4032W,ESS: TRANSIT&TRANSLAT OF KNOWL,12810,True,117
2022,PED4033W,CLIN MNGT IN NEONATOLOGY,38280,True,117
2022,PED4034W,CLIN MNGT IN PAED CARDIOLOGY,17030,True,117
2022,PED4035W,PAEDIATRIC ECHOCARDIOGRAPHY,21280,True,117
2022,PED4036W,CLIN MNGT OF PAED DIABETES,38280,True,117
2022,PED4037W,CLIN MNGT OF PAED EPILEPSY,38280,True,117
2022,PED4038W,CLIN MNGT IN PAED GASTROENT,38280,True,117
2022,PED4039W,CLIN MNGT IN DEVELOPMENT PAEDS,38280,True,117
2022,PED4040W,CLIN MNGT IN PAED EMRGNCY CARE,38280,True,117
2022,PED4041W,CLIN MGT IN PAED CRIT CARE,38280,True,117
2022,PED4042W,CLIN MNGT OF PAED RHEUMATOLOGY,38280,True,117
2022,PED4043W,CLIN MNGT IN PAED PULMONOLOGY,38280,True,117
2022,PED4044W,CLIN MNGT IN PAED NEPHROLOGY,38280,True,117
2022,PED4045S,PAEDIATRIC PALLIATIVE CARE,27570,True,117
2022,PED4046F,PRINCIPLES OF PAED PALL CARE,27570,True,117
2022,PED4049F,EPI AND RES APPRAISAL,4310,True,117
2022,PED4049S,EPI AND RES APPRAISAL,4310,True,117
2022,PED4051T,EXP LEARNING,5610,True,117
2022,PED4052T,EXP LEARNING 2,5610,True,117
2022,PED4116X,NEONATOLOGY,5000,True,117
2022,PED4117X,NEONATOLOGY EXT CREDIT,5000,True,117
2022,PED4149X,CHILD HEALTH,4990,True,117
2022,PED4216X,NEONATOLOGY,5000,True,117
2022,PED4217X,NEONATOLOGY EXT CREDIT,5000,True,117
2022,PED4249X,CHILD HEALTH,4990,True,118
2022,PED4316X,NEONATOLOGY,5000,True,118
2022,PED4317X,NEONATOLOGY EXT CREDIT,5000,True,118
2022,PED4349X,CHILD HEALTH,4990,True,118
2022,PED4416X,NEONATOLOGY,5000,True,118
2022,PED4417X,NEONATOLOGY EXT CREDIT,5000,True,118
2022,PED4449X,CHILD HEALTH,4990,True,118
2022,PED4516X,NEONATOLOGY,5000,True,118
2022,PED4517X,NEONATOLOGY EXT CREDIT,5000,True,118
2022,PED4549X,CHILD HEALTH,4990,True,118
2022,PED5002F,INTRO TO CLINICAL RESEARCH,8780,True,118
2022,PED5004W,GEN CARE OF THE CHILD EXT CRED,16590,True,118
2022,PED5005S,RES METH F HLTH PROFESSIONAL I,3740,True,118
2022,PED5006F,PROCESS OF CLINICAL TRIALS,3020,True,118
2022,PED5007F,PARTNERSHIPS W HUMAN SUBJECTS,3020,True,118
2022,PED5008S,GOOD CLINICAL PRACTICE,3740,True,118
2022,PED5009S,INTRO TO CLIN RESRCH MONITORNG,3020,True,118
2022,PED5010S,MONITORING CLINICAL TRIALS,3020,True,118
2022,PED5011S,MPHIL MCH INTEGRTD FINAL ASSMN,620,True,118
2022,PED5012W,MATRN&CHILDHLTH M/DISS (60CRD),22090,True,118
2022,PED5013F,RES METH F HLTH PROFS II,3740,True,118
2022,PED5015H,BIOSTATISTICS,5370,True,118
2022,PED5016S,MCAH,5370,True,118
2022,PED5017H,IEAC COURSE,4480,True,118
2022,PED5018F,MCAH PRIORITIES,8940,True,118
2022,PED5018S,MCAH PRIORITIES,8940,True,118
2022,PED5025F,EPIDEMIOLOGY,6270,True,118
2022,PED5026S,HEALTH INFORM & SURVEIL,6270,True,118
2022,PED5027S,MANAGEMENT AND LEADERSHIP,6270,True,118
2022,PED5028F,PHC RIGHTS & ADVOCACY,5370,True,118
2022,PED5103X,CARING FOR CHILDREN EXT CRED,18670,True,118
2022,PED5104X,GEN CARE OF THE CHILD EXT CRED,16590,True,118
2022,PED5105X,PAEDIATRIC SURGERY,4310,True,118
2022,PED5106X,PAEDIATRIC MEDICINE,12950,True,118
2022,PED5203X,CARING FOR CHILDREN EXT CRED,18670,True,118
2022,PED5204X,GEN CARE OF THE CHILD EXT CRED,16590,True,118
2022,PED5205X,PAEDIATRIC SURGERY,4310,True,118
2022,PED5206X,PAEDIATRIC MEDICINE,12950,True,118
2022,PED5303X,CARING FOR CHILDREN EXT CRED,18670,True,118
2022,PED5304X,GEN CARE OF THE CHILD EXT CRED,16590,True,118
2022,PED5305X,PAEDIATRIC SURGERY,4310,True,118
2022,PED5306X,PAEDIATRIC MEDICINE,12950,True,118
2022,PED5403X,CARING FOR CHILDREN EXT CRED,18670,True,118
2022,PED5404X,GEN CARE OF THE CHILD EXT CRED,16590,True,118
2022,PED5405X,PAEDIATRIC SURGERY,4310,True,118
2022,PED5406X,PAEDIATRIC MEDICINE,12950,True,118
2022,PED5503X,CARING FOR CHILDREN EXT CRED,18670,True,118
2022,PED5504X,GEN CARE OF THE CHILD EXT CRED,16590,True,118
2022,PED5505X,PAEDIATRIC SURGERY,4310,True,118
2022,PED5506X,PAEDIATRIC MEDICINE,12950,True,118
2022,PED6100X,PAEDIATRICS AND CHILD HEALTH,13100,True,118
2022,PED6104X,NEONATAL MEDICINE,6580,True,118
2022,PED6200X,PAEDIATRICS AND CHILD HEALTH,13100,True,118
2022,PED6204X,NEONATAL MEDICINE,6580,True,118
2022,PED6300X,PAEDIATRICS AND CHILD HEALTH,13100,True,118
2022,PED6304X,NEONATAL MEDICINE,6580,True,118
2022,PED6400X,PAEDIATRICS AND CHILD HEALTH,13100,True,118
2022,PED6404X,NEONATAL MEDICINE,6580,True,118
2022,PED6500X,PAEDIATRICS AND CHILD HEALTH,13100,True,118
2022,PED6504X,NEONATAL MEDICINE,6580,True,119
2022,PED7000W,PAEDIATRICS DISSERTATION,34420,True,119
2022,PED7001W,PAEDIATRICS THESIS,23370,True,119
2022,PED7004W,MMED PAEDIATRICS PT,17070,True,119
2022,PED7006W,MMED PAEDIATRICS PT 2,17070,True,119
2022,PED7007W,PAEDIATRICS MIN DISS (60 CRED),12060,True,119
2022,PED7009W,MPHIL PAED NEPHROLOGY PT,14950,True,119
2022,PED7010W,MPHIL NEONATOLOGY PT,16430,True,119
2022,PED7011W,MPHIL PAED ONCOLOGY PT,16430,True,119
2022,PED7012W,MPHIL PAED CARDIOLOGY PT,16430,True,119
2022,PED7019W,PAED NEPHROLOGY M/DISS (60),7450,True,119
2022,PED7020W,NEONATOLOGY M/DISS (60 CRED),7450,True,119
2022,PED7021W,PAED ONCOLOGY M/DISS (60 CRED),7450,True,119
2022,PED7022W,PAED CARDIOLOGY M/DISS (60),7450,True,119
2022,PED7023W,MPHIL PAED ENDOCRIN PT,16430,True,119
2022,PED7024W,PAED ENDOCRIN M/DISS (60),7450,True,119
2022,PED7025W,MPHIL PAED NEUROLOGY PT,16430,True,119
2022,PED7026W,PAED NEUROLOGY M/DISS (60),7450,True,119
2022,PED7027W,MPHIL PAED CRITICAL CARE PT,16430,True,119
2022,PED7028W,PAED CRITICAL CARE M/D (60),7450,True,119
2022,PED7029W,MPHIL DEVELPMNTL PAEDS PT,16430,True,119
2022,PED7030W,DEVELOPMENTL PAEDS M/D (60),7450,True,119
2022,PED7031W,MPHIL MATNL&CHILD HLTH BY DISS,37020,True,119
2022,PED7032W,MATERNAL & CHILD HEALTH THESIS,23370,True,119
2022,PED7033W,MPHIL PAED INFEC DISEAS PT,16430,True,119
2022,PED7034W,PAED INFEC DISEAS M/D (60),7450,True,119
2022,PED7035W,MPHIL PAED PULMONOLOGY PT,16430,True,119
2022,PED7036W,PAED PULMONOLOGY,7450,True,119
2022,PED7037W,HEALTH COMMUNICATION THESIS,23370,True,119
2022,PED7038W,CLIN SCI & IMMUNOLOGY THESIS,23370,True,119
2022,PED7039W,MPHIL PAED GASTRO PT,16430,True,119
2022,PED7040W,PAED GASTRO M/DISS (60),7450,True,119
2022,PED7041W,MPHIL PAED RHEUM PT,16430,True,119
2022,PED7042W,PAED RHEUM M/DISS (60),7450,True,119
2022,PED7043W,MPHIL ALLERGOLOGY (PAED) PT,16430,True,119
2022,PED7044W,PAED ALLERGOLOGY M/DISS (60),7450,True,119
2022,PHI1010S,ETHICS,8110,True,119
2022,PHI1011S,ETHICS +,0,True,119
2022,PHI1023F,INTRODUCTION TO PHILOSOPHY +,0,True,119
2022,PHI1024F,INTRODUCTION TO PHILOSOPHY,8110,True,119
2022,PHI1025F,CRITICAL THINKING,8110,True,119
2022,PHI1027F,CRITICAL THINKING +,0,True,119
2022,PHI2012F,PHILOSOPHY OF PSYCH & MIND,10810,True,119
2022,PHI2016S,PHILOSOPHY OF ART & LITERATURE,10810,True,119
2022,PHI2037F,APPLIED ETHICS,10810,True,119
2022,PHI2040S,PHILOSOPHY OF SCIENCE,10810,True,119
2022,PHI2041S,GREAT PHILOSOPHERS,10810,True,119
2022,PHI2042F,POLITICAL PHILOSOPHY,10810,True,119
2022,PHI2043F,BUSINESS ETHICS,8730,True,119
2022,PHI2043S,BUSINESS ETHICS,8730,True,119
2022,PHI2044F,PHILOSOPHY OF MATHEMATICS,10810,True,119
2022,PHI2045S,PHILOSOPHY OF RACE,10810,True,119
2022,PHI3023F,LOGIC AND LANGUAGE,10810,True,119
2022,PHI3024S,METAPHYSICS & EPISTEMOLOGY,10810,True,119
2022,PHI4004H,PHILOSOPHICAL TEXTS,9620,True,119
2022,PHI4015S,TOPICS IN THEORETICAL PHIL,9620,True,119
2022,PHI4016S,TRUTH AND MEANING,9620,True,119
2022,PHI4017S,AESTHETICS,9620,True,119
2022,PHI4018F,PHILOSOPHY OF SCIENCE,9620,True,119
2022,PHI4019W,RESEARCH ESSAY/PROJECT,9620,True,120
2022,PHI4021S,TOPICS: RATIONAL DECSIONMAKING,9620,True,120
2022,PHI4022S,MORAL PHILOSOPHY,9620,True,120
2022,PHI4023F,HISTORY OF PHILOSOPHY,9620,True,120
2022,PHI4024F,PPE TEXTS,4840,True,120
2022,PHI4024S,PPE TEXTS,4840,True,120
2022,PHI5000W,MASTERS IN PHILOSOPHY,32500,True,120
2022,PHI5001W,MASTERS COURSEWORK,43210,True,120
2022,PHI5002W,MINOR DISSERTATION,19790,True,120
2022,PHI5004S,TRUTH AND MEANING,10860,True,120
2022,PHI5006H,PHILOSOPHICAL TEXTS,10870,True,120
2022,PHI5007F,PHILOSOPHY OF SCIENCE,10860,True,120
2022,PHI5008S,MORAL PHILOSOPHY,10860,True,120
2022,PHI5009S,RATIONAL DECISION MAKING,10860,True,120
2022,PHI5010S,TOPICS IN THEORETICAL PHIL,10860,True,120
2022,PHI5017F,AESTHETICS,10860,True,120
2022,PHI5023F,HISTORY OF PHILOSOPHY,10860,True,120
2022,PHI6000W,PHD IN PHILOSOPHY,23370,True,120
2022,PHY1004W,MATTER AND INTERACTIONS,17670,True,121
2022,PHY1012F,PHYSICS A FOR ENGINEERS,8910,True,121
2022,PHY1012S,PHYSICS A FOR ENGINEERS,8910,True,121
2022,PHY1013F,PHYSICS B FOR ENGINEERS,8910,True,121
2022,PHY1013S,PHYSICS B FOR ENGINEERS,8910,True,121
2022,PHY1014F,PHYSICS A FOR ASPECT,8910,True,121
2022,PHY1014S,PHYSICS A FOR ASPECT,8910,True,121
2022,PHY1015F,PHYSICS B FOR ASPECT,8910,True,121
2022,PHY1015S,PHYSICS B FOR ASPECT,8910,True,121
2022,PHY1023H,PRINCIPLES OF PHYSICS A,8910,True,121
2022,PHY1025F,PHYSICS 025,8910,True,121
2022,PHY1031F,GENERAL PHYSICS A,8910,True,121
2022,PHY1032F,GENERAL PHYSICS B,8910,True,121
2022,PHY1032S,GENERAL PHYSICS B,8910,True,121
2022,PHY2004W,INTERMEDIATE PHYSICS,23480,True,121
2022,PHY2010S,ELECTROMAGNETISM FOR ENGINEERS,11760,True,121
2022,PHY3004W,ADVANCED PHYSICS,35230,True,121
2022,PHY4000W,PHYSICS HONOURS,64060,True,121
2022,PHY5000W,PHYSICS DISSERTATION,32500,True,121
2022,PHY5001W,THEORETICAL PHYSICS DISSERTATI,32500,True,121
2022,PHY5003W,ASTRO & SPACE SCI MINOR DISS,32500,True,121
2022,PHY5006W,TERT PHYSICS EDUC DISSERTATION,32500,True,121
2022,PHY5007Z,PARTICLE PHYSICS COMPUTING,8650,True,121
2022,PHY5008W,DATA SCI MINOR DISSERTATIO,32520,True,121
2022,PHY6000W,PHYSICS THESIS,23370,True,121
2022,PHY6001W,TERTIARY PHYSICS EDUC THESIS,23370,True,121
2022,POL1004F,INTRODUCTION TO POLITICS,8110,True,121
2022,POL1004L,INTRODUCTION TO POLITICS,8110,True,121
2022,POL1005P,INTRODUCTION TO POLITICS B,8110,True,121
2022,POL1005S,INTRODUCTION TO POLITICS B,8110,True,121
2022,POL2002F,POLITICAL THEORY,10810,True,121
2022,POL2038F,COMPARATIVE POLITICS,10810,True,121
2022,POL2039F,INTERNAT POLITICAL ECONOMY,10810,True,121
2022,POL2042S,COMPARATIVE PUBLIC INSTITUTION,10810,True,121
2022,POL2043S,SOUTH AFRICAN POLITICS,10810,True,121
2022,POL3029F,POL OF AFRICA & THE GLOBAL S,10810,True,121
2022,POL3030F,CONFLICT IN WORLD POLITICS,10810,True,121
2022,POL3037F,SA PUBLIC POLICY ANALYSIS,10810,True,121
2022,POL3038S,URBAN POLITICS AND ADMIN,10810,True,121
2022,POL3045S,GLOBAL GOVERNANCE,10810,True,121
2022,POL3046S,SOUTH AFRICA POLITICAL THOUGHT,10810,True,121
2022,POL4002F,THEORIES OF INTERNAT RELATIONS,9620,True,121
2022,POL4005H,INTERNSHIP COMPONENT I,9620,True,121
2022,POL4006F,PUBLIC POLICY,9620,True,121
2022,POL4007H,RESEARCH ESSAY/PROJECT,9620,True,121
2022,POL4012F,COMPARATIVE POLITICS,9620,True,121
2022,POL4013S,COMPARATIVE PUBLIC ADMIN,9620,True,121
2022,POL4030F,DISCOURSE TEXTUALITY & IDEOL,9620,True,121
2022,POL4032F,COMPARATIVE TRANSITNL JUSTICE,9620,True,121
2022,POL4033F,AFRICAN POLITICS,9620,True,121
2022,POL4035S,INTERNATIONAL POL ECONOMY,9620,True,121
2022,POL4044F,GLOBAL POLITICAL THOUGHT,9620,True,121
2022,POL4046F,THIRD WORLD POLITICS,9620,True,121
2022,POL4049S,COMPARATIVE FOREIGN POLICY,9620,True,121
2022,POL4051S,INTERNATIONAL MEDIATION,9620,True,121
2022,POL4052S,POLICY IMPLEMENTATION & EVALUA,9620,True,121
2022,POL4054F,PUBLIC MANAGEMENT,9620,True,121
2022,POL4056F,GENDER PEACE & JUSTICE,9620,True,121
2022,POL4058S,TRANSNATIONAL FEMINISMS,9620,True,121
2022,POL5000W,MASTERS IN POLITICAL STUDIES,32500,True,122
2022,POL5001F,COMPARATIVE POLITICS,10860,True,122
2022,POL5005H,INTERNSHIP COMPONENT 2,10860,True,122
2022,POL5006F,PUBLIC MANAGEMENT,10860,True,122
2022,POL5007S,POLICY IMPLEMENTATION & EVAL,10860,True,122
2022,POL5008F,THEORIES OF INTERNAT RELATIONS,10860,True,122
2022,POL5010W,MINOR DISSERTATION,19790,True,122
2022,POL5026F,SPECIAL TOPICS I,10860,True,122
2022,POL5030F,DISCOURSE TEXTUALITY & IDEOL,10860,True,122
2022,POL5032S,INTERNATIONAL POL ECONOMY,10860,True,122
2022,POL5034F,CONFLICT IN AFRICA,10860,True,122
2022,POL5040F,COMP TRANSITIONAL JUSTICE,10860,True,122
2022,POL5042S,INTERNATIONAL MEDIATION,10860,True,122
2022,POL5045F,THIRD WORLD POLITICS,10860,True,122
2022,POL5047S,ADV FOREIGN POLICY ANALYSIS,10860,True,122
2022,POL5048F,GLOBAL POLITICAL THOUGHT,10860,True,122
2022,POL5049S,COMPARATIVE PUBLIC ADMIN,10860,True,122
2022,POL5052F,PUBLIC POLICY,10860,True,122
2022,POL5056F,GENDER PEACE & JUSTICE,10860,True,122
2022,POL6000W,PHD IN POLITICAL STUDIES,23370,True,122
2022,POL6001W,PHD IN PUBLIC ADMINISTRATION,23370,True,122
2022,PPH1001F,BECOMING A PROFESSIONAL,10640,True,122
2022,PPH1002S,BECOMING A HEALTH PROFESSIONAL,10790,True,122
2022,PPH2000W,BECOMING A DOCTOR PT IA FAMMED,21150,True,122
2022,PPH2002S,SPECIAL STUDY MODULE,6370,True,122
2022,PPH2003S,SPECIAL STUDY MODULE,6370,True,122
2022,PPH3000F,BECOMING A DOCTOR: PART IIA,16890,True,122
2022,PPH4004F,PRINCIPLES OF FAMILY MEDICINE,6890,True,122
2022,PPH4005S,EVIDENCE-BASED MEDICINE,5630,True,122
2022,PPH4006S,CLINICAL MEDICINE (A),9030,True,122
2022,PPH4007S,PROFESSIONAL PRACTICE,5210,True,122
2022,PPH4011S,CLINICAL MEDICINE (B),7710,True,122
2022,PPH4018F,INTRODUCTION TO HEALTH ECONOMI,6610,True,122
2022,PPH4019F,ECONOMICS OF HEALTH SYSTEMS,6610,True,122
2022,PPH4020S,PRIOR SETT& HLTHCARE DEC-MAKNG,6610,True,122
2022,PPH4021S,KEY FEATURES OF ECON EVAL,6610,True,122
2022,PPH4022F,ECON EVAL: HLTHCARE DEC-MAKING,6610,True,122
2022,PPH4023F,STRATEGIC PURCHASING I,6610,True,122
2022,PPH4024S,STRATEGIC PURCHASING 2,6610,True,122
2022,PPH4025S,PROGRESS TO UNIVERSAL COVERAGE,6610,True,122
2022,PPH4028F,FAM & COMM ORIENTED PRIM CARE,9030,True,122
2022,PPH4029H,PREV & PROM OF CHRONIC ILLNESS,9030,True,122
2022,PPH4030S,CLINICAL PALLIATIVE CARE,27570,True,122
2022,PPH4032H,PALLIATIVE CARE PRINCIPLES,27570,True,122
2022,PPH4033F,PESTICIDE RISK MANAGEMENT,8780,True,122
2022,PPH4033S,PESTICIDE RISK MANAGEMENT,8320,True,122
2022,PPH4034F,HEALTH & SAFETY MANAGEMENT,8780,True,122
2022,PPH4034S,HEALTH & SAFETY MANAGEMENT,8780,True,122
2022,PPH4035S,MANAGEMT OF ENVIRONMENTAL RISK,8780,True,122
2022,PPH4040F,CONTAIN&CONTAM SITE MNGM,8780,True,122
2022,PPH4040S,CONTAIN&CONTAM SITE MNGM,8780,True,122
2022,PPH4041F,CHEMICAL CONVENTIONS,8780,True,122
2022,PPH4041S,CHEMICAL CONVENTIONS,8780,True,122
2022,PPH4042F,PUBLIC HEALTH & PESTICIDES,8780,True,122
2022,PPH4042S,PUBLIC HEALTH & PESTICIDES,8780,True,122
2022,PPH4051F,ALTERN & RISK REDUCTION STRATE,8780,True,122
2022,PPH4051S,ALTERN & RISK REDUCTION STRATE,8780,True,122
2022,PPH4054S,INTEGRATED ASSESSMENT,620,True,122
2022,PPH4057S,CRIT HEALTH MGT PRACTICES,11350,True,122
2022,PPH4058Z,LEADING HEALTH SYS IMPROVEMENT,11350,True,123
2022,PPH4059Z,HEALTH SYS INTERVENTN PROJ (B),20380,True,123
2022,PPH4060F,WORKING IN COMPLEX HEALTH SYST,11350,True,123
2022,PPH4062X,HEALTH SYS INTERVENTN PROJ (A),2280,True,123
2022,PPH4156X,HEALTH IN CONTEXT,19910,True,123
2022,PPH4256X,HEALTH IN CONTEXT,19910,True,123
2022,PPH4356X,HEALTH IN CONTEXT,19910,True,123
2022,PPH4456X,HEALTH IN CONTEXT,19910,True,123
2022,PPH4556X,HEALTH IN CONTEXT,19910,True,123
2022,PPH6004W,PUBLIC HEALTH DISSERTATION,32500,True,123
2022,PPH6030W,MPHIL PALL MED BY DISS,32500,True,123
2022,PPH6032Q,RESEARCH LITERACY,5370,True,123
2022,PPH6032R,RESEARCH LITERACY,5370,True,123
2022,PPH6033Q,COMMUNICATION AND POLICY BRIEF,5370,True,123
2022,PPH6033R,COMMUNICATION AND POLICY BRIEF,5370,True,123
2022,PPH6034Q,SITUATIONAL ANALYSIS,13440,True,123
2022,PPH6034R,SITUATIONAL ANALYSIS,13440,True,123
2022,PPH6035Q,CHEMICAL RISK MANAGEMENT,5370,True,123
2022,PPH6035R,CHEMICAL RISK MANAGEMENT,5370,True,123
2022,PPH6036Q,CHEMICAL RISK ASSESSMENT,5370,True,123
2022,PPH6036R,CHEMICAL RISK ASSESSMENT,5370,True,123
2022,PPH6037Q,PROF MASTERS PROJECT,18820,True,123
2022,PPH6037R,PROF MASTERS PROJECT,18820,True,123
2022,PPH6100X,FAMILY MED AND PALLIAT MEDICIN,9820,True,123
2022,PPH6101X,PRIMARY HEALTH CARE ELECTIVE,2500,True,123
2022,PPH6105X,SHORT ELECTIVE,1280,True,123
2022,PPH6200X,FAMILY MED AND PALLIAT MEDICIN,9820,True,123
2022,PPH6201X,PRIMARY HEALTH CARE ELECTIVE,2500,True,123
2022,PPH6205X,SHORT ELECTIVE,1280,True,123
2022,PPH6300X,FAMILY MED AND PALLIAT MEDICIN,9820,True,123
2022,PPH6301X,PRIMARY HEALTH CARE ELECTIVE,2500,True,123
2022,PPH6305X,SHORT ELECTIVE,1280,True,123
2022,PPH6400X,FAMILY MED AND PALLIAT MEDICIN,9820,True,123
2022,PPH6401X,PRIMARY HEALTH CARE ELECTIVE,2500,True,123
2022,PPH6405X,SHORT ELECTIVE,1280,True,123
2022,PPH6500X,FAMILY MED AND PALLIAT MEDICIN,9820,True,123
2022,PPH6501X,PRIMARY HEALTH CARE ELECTIVE,2500,True,123
2022,PPH6505X,SHORT ELECTIVE,1280,True,123
2022,PPH7008W,PG DIP OCCUPATIONAL HEALTH,35050,True,123
2022,PPH7015W,MPH MINOR DISS (60 CRED),22090,True,123
2022,PPH7016F,PUBLIC HEALTH AND SOCIETY,5370,True,123
2022,PPH7018F,INTRODUCTION TO EPIDEMIOLOGY,5370,True,123
2022,PPH7021F,BIOSTATISTICS I,5370,True,123
