year,faculty,plan_code,study_year,table_index,stated_total_credits,stated_total_max,is_minimum,source_page
2024,COM,CB004ECO03,4,1,174,,False,35
2024,COM,CB004FTX04,1,1,159,,False,30
2024,COM,CB004FTX04,2,1,180,,False,31
2024,COM,CB004FTX04,3,1,170,,False,31
2024,COM,CB004FTX04,4,1,184,,False,31
2024,COM,CB004FTX05,1,1,150,,False,30
2024,COM,CB004FTX05,2,1,168,,False,30
2024,COM,CB004FTX05,3,1,162,,False,30
2024,COM,CB004FTX05,4,1,144,,False,30
2024,COM,CB004INF01,1,1,168,,False,32
2024,COM,CB004INF01,2,1,168,,False,32
2024,COM,CB004INF01,3,1,156,,False,33
2024,COM,CB004INF01,4,1,176,,False,33
2024,COM,CB011ACC03,2,1,162,,False,84
2024,COM,CB011ACC03,3,1,144,,False,84
2024,COM,CB011ACC04,1,1,125,,False,83
2024,COM,CB011ACC04,2,1,126,,False,83
2024,COM,CB011ACC04,3,1,152,,False,83
2024,COM,CB011ACC04,4,1,112,,False,83
2024,COM,CB011ACC08,1,1,107,,False,82
2024,COM,CB011ACC08,2,1,126,,False,82
2024,COM,CB011ACC08,3,1,122,,False,82
2024,COM,CB011ACC08,4,1,100,,False,83
2024,COM,CB011BUS06,1,1,116,,False,90
2024,COM,CB011BUS06,2,1,108,,False,90
2024,COM,CB011BUS06,3,1,150,,False,90
2024,COM,CB011BUS06,4,1,120,,False,90
2024,COM,CB011ECO02,1,1,96,,False,87
2024,COM,CB011ECO02,2,1,108,,False,87
2024,COM,CB011ECO02,3,1,132,,True,87
2024,COM,CB011ECO02,4,1,126,,True,88
2024,COM,CB011ECO03,1,1,116,,False,89
2024,COM,CB011ECO03,2,1,108,,True,89
2024,COM,CB011ECO03,3,1,108,,False,89
2024,COM,CB011ECO03,4,1,108,,False,89
2024,COM,CB011ECO04,1,1,96,,False,88
2024,COM,CB011ECO04,2,1,108,,False,88
2024,COM,CB011ECO04,3,1,144,,True,88
2024,COM,CB011ECO04,4,1,162,,True,89
2024,COM,CB011INF01,1,1,110,,False,84
2024,COM,CB011INF01,2,1,108,,False,84
2024,COM,CB011INF01,3,1,120,,False,84
2024,COM,CB011INF01,4,1,108,,False,85
2024,COM,CB011INF06,1,1,110,,False,85
2024,COM,CB011INF06,2,1,108,,False,85
2024,COM,CB011INF06,3,1,108,,False,85
2024,COM,CB011INF06,4,1,126,,False,85
2024,COM,CB011INF11,1,1,128,,False,86
2024,COM,CB011INF11,2,1,108,,False,86
2024,COM,CB011INF11,3,1,126,,False,86
2024,COM,CB011INF11,4,1,114,,False,86
2024,COM,CB011PHI03,1,1,108,,False,86
2024,COM,CB011PHI03,2,1,96,,False,86
2024,COM,CB011PHI03,3,1,102,,False,87
2024,COM,CB011PHI03,4,1,162,,True,87
2024,COM,CB015BUS07,1,1,114,,False,57
2024,COM,CB015BUS07,2,1,96,,False,57
2024,COM,CB015BUS07,3,1,90,,False,57
2024,COM,CB015BUS07,4,1,126,,False,57
2024,COM,CB015BUS07,5,1,180,,False,57
2024,COM,CB015BUS08,1,1,128,,False,57
2024,COM,CB015BUS08,2,1,120,,False,58
2024,COM,CB015BUS08,3,1,108,,False,58
2024,COM,CB015BUS08,4,1,84,,False,58
2024,COM,CB015BUS08,5,1,156,,False,58
2024,COM,CB015BUS22,1,1,134,,False,49
2024,COM,CB015BUS22,2,1,72,,False,49
2024,COM,CB015BUS22,3,1,168,,False,50
2024,COM,CB015BUS22,4,1,180,,True,50
2024,COM,CB015BUS22,5,1,178,,False,50
2024,COM,CB015CSC05,1,1,128,,False,52
2024,COM,CB015CSC05,2,1,126,,False,52
2024,COM,CB015CSC05,3,1,126,,False,53
2024,COM,CB015CSC05,4,1,126,,False,53
2024,COM,CB015CSC05,5,1,160,,False,53
2024,COM,CB015ECO01,1,1,114,,False,54
2024,COM,CB015ECO01,2,1,126,,False,54
2024,COM,CB015ECO01,3,1,156,,False,55
2024,COM,CB015ECO01,4,1,90,,False,55
2024,COM,CB015ECO01,5,1,156,,False,55
2024,COM,CB015ECO03,1,1,116,,False,55
2024,COM,CB015ECO03,2,1,114,,False,56
2024,COM,CB015ECO03,3,1,126,,False,56
2024,COM,CB015ECO03,4,1,144,,False,56
2024,COM,CB015ECO03,5,1,166,,False,56
2024,COM,CB015FTX04,1,1,125,,False,51
2024,COM,CB015FTX04,2,1,138,,False,52
2024,COM,CB015FTX04,3,1,150,,False,52
2024,COM,CB015FTX04,4,1,160,,False,52
2024,COM,CB015FTX04,5,1,158,,False,52
2024,COM,CB015FTX05,1,1,116,,False,51
2024,COM,CB015FTX05,2,1,126,,False,51
2024,COM,CB015FTX05,3,1,90,,False,51
2024,COM,CB015FTX05,4,1,144,,False,51
2024,COM,CB015FTX05,5,1,144,,False,51
2024,COM,CB015INF01,1,1,128,,False,53
2024,COM,CB015INF01,2,1,108,,False,54
2024,COM,CB015INF01,3,1,132,,False,54
2024,COM,CB015INF01,4,1,120,,False,54
2024,COM,CB015INF01,5,1,176,,False,54
2024,COM,CB018BUS01,1,1,110,,False,48
2024,COM,CB018BUS01,2,1,108,,False,48
2024,COM,CB018BUS01,3,1,150,,False,48
2024,COM,CB018BUS01,4,1,180,,False,48
2024,COM,CB018BUS01,5,1,174,,False,48
2024,COM,CB018BUS09,1,1,110,,False,48
2024,COM,CB018BUS09,2,1,108,,False,49
2024,COM,CB018BUS09,3,1,150,,False,49
2024,COM,CB018BUS09,4,1,198,,False,49
2024,COM,CB018BUS09,5,1,147,,False,49
2024,COM,CB019BUS01,1,1,180,,False,59
2024,COM,CB019BUS01,2,1,186,,False,59
2024,COM,CB019BUS01,3,1,162,,False,59
2024,COM,CB019BUS09,1,1,180,,False,59
2024,COM,CB019BUS09,2,1,186,,False,60
2024,COM,CB019BUS09,3,1,180,,False,60
2024,COM,CB020BUS01,1,1,110,,False,81
2024,COM,CB020BUS01,2,1,108,,False,81
2024,COM,CB020BUS01,3,1,150,,False,81
2024,COM,CB020BUS01,4,1,162,,False,81
2024,COM,CB020BUS09,1,1,110,,False,81
2024,COM,CB020BUS09,2,1,126,,False,82
2024,COM,CB020BUS09,4,1,180,,False,82
2024,COM,CB023ACC03,2,1,162,,False,72
2024,COM,CB023ACC03,3,1,144,,False,72
2024,COM,CB023ACC04,1,1,161,,False,72
2024,COM,CB023ACC04,2,1,144,,False,72
2024,COM,CB023ACC08,1,1,161,,False,71
2024,COM,CB023ACC08,2,1,144,,False,71
2024,COM,CB023ACC08,3,1,168,,False,71
2024,COM,CB023BUS06,1,1,168,,False,78
2024,COM,CB023BUS06,2,1,168,,False,79
2024,COM,CB023BUS06,3,1,120,,False,79
2024,COM,CB023ECO02,1,1,152,,False,76
2024,COM,CB023ECO02,2,1,150,,True,76
2024,COM,CB023ECO02,3,1,144,,True,76
2024,COM,CB023ECO03,1,1,134,,False,77
2024,COM,CB023ECO03,2,1,162,,True,78
2024,COM,CB023ECO03,3,1,162,,False,78
2024,COM,CB023ECO04,1,1,168,,False,77
2024,COM,CB023ECO04,2,1,156,,True,77
2024,COM,CB023ECO04,3,1,180,,True,77
2024,COM,CB023INF01,1,1,134,,False,73
2024,COM,CB023INF01,2,1,144,,False,73
2024,COM,CB023INF01,3,1,156,,False,73
2024,COM,CB023INF06,1,1,134,,False,74
2024,COM,CB023INF06,2,1,162,,False,74
2024,COM,CB023INF06,3,1,144,,False,74
2024,COM,CB023INF11,1,1,152,,False,74
2024,COM,CB023INF11,2,1,162,,False,75
2024,COM,CB023INF11,3,1,150,,False,75
2024,COM,CB023PHI03,1,1,132,,False,75
2024,COM,CB023PHI03,2,1,174,,False,75
2024,COM,CB023PHI03,3,1,168,,False,76
2024,COM,CB024BUS07,1,1,150,,False,46
2024,COM,CB024BUS07,2,1,114,,False,46
2024,COM,CB024BUS07,3,1,144,,False,46
2024,COM,CB024BUS07,4,1,180,,False,47
2024,COM,CB024BUS08,1,1,146,,False,47
2024,COM,CB024BUS08,2,1,132,,False,47
2024,COM,CB024BUS08,3,1,162,,False,47
2024,COM,CB024BUS08,4,1,156,,False,47
2024,COM,CB024BUS22,1,1,170,,False,39
2024,COM,CB024BUS22,2,1,186,,False,39
2024,COM,CB024BUS22,3,1,198,,True,40
2024,COM,CB024BUS22,4,1,178,,False,40
2024,COM,CB024CSC05,1,1,164,,False,42
2024,COM,CB024CSC05,2,1,162,,True,42
2024,COM,CB024CSC05,3,1,180,,False,42
2024,COM,CB024CSC05,4,1,160,,False,42
2024,COM,CB024ECO01,1,1,152,,False,44
2024,COM,CB024ECO01,2,1,156,,True,44
2024,COM,CB024ECO01,3,1,162,,True,44
2024,COM,CB024ECO01,4,1,156,,False,45
2024,COM,CB024ECO03,1,1,152,,False,45
2024,COM,CB024ECO03,2,1,168,,False,45
2024,COM,CB024ECO03,3,1,162,,False,45
2024,COM,CB024ECO03,4,1,174,,False,46
2024,COM,CB024FTX04,1,1,161,,False,41
2024,COM,CB024FTX04,2,1,162,,False,41
2024,COM,CB024FTX04,3,1,188,,False,41
2024,COM,CB024FTX04,4,1,184,,False,41
2024,COM,CB024FTX05,1,1,134,,False,40
2024,COM,CB024FTX05,2,1,168,,False,40
2024,COM,CB024FTX05,3,1,180,,False,40
2024,COM,CB024FTX05,4,1,144,,False,41
2024,COM,CB024INF01,1,1,170,,False,43
2024,COM,CB024INF01,2,1,168,,False,43
2024,COM,CB024INF01,3,1,156,,False,43
2024,COM,CB024INF01,4,1,176,,False,43
2024,COM,CB025BUS01,1,1,182,,False,37
2024,COM,CB025BUS01,2,1,186,,False,38
2024,COM,CB025BUS01,3,1,180,,False,38
2024,COM,CB025BUS01,4,1,174,,False,38
2024,COM,CB025BUS09,1,1,182,,False,38
2024,COM,CB025BUS09,2,1,186,,False,38
2024,COM,CB025BUS09,3,1,198,,False,39
2024,COM,CB025BUS09,4,1,147,,False,39
2024,COM,CB026BUS01,1,1,182,,False,70
2024,COM,CB026BUS01,2,1,186,,False,70
2024,COM,CB026BUS01,3,1,162,,False,70
2024,COM,CB026BUS09,1,1,182,,False,70
2024,COM,CB026BUS09,2,1,186,,False,71
2024,COM,CB026BUS09,3,1,180,,False,71
2024,COM,CU017ACC01,1,1,174,,False,18
2024,COM,CU020BUS01,1,1,126,,True,16
2024,EBE,EB001CHE01,1,1,146,,False,34
2024,EBE,EB001CHE01,2,1,144,156,True,34
2024,EBE,EB001CHE01,3,1,142,150,True,34
2024,EBE,EB001CHE01,4,1,128,146,True,34
2024,EBE,EB002CIV01,1,1,144,,False,41
2024,EBE,EB002CIV01,2,1,144,,False,41
2024,EBE,EB002CIV01,3,1,152,,False,41
2024,EBE,EB002CIV01,4,1,144,,False,41
2024,EBE,EB005MEC01,1,1,144,,False,62
2024,EBE,EB005MEC01,2,1,144,,False,63
2024,EBE,EB005MEC01,3,1,144,,False,63
2024,EBE,EB005MEC01,4,1,144,,False,63
2024,EBE,EB009EEE01,1,1,148,,False,48
2024,EBE,EB009EEE01,2,1,144,,False,49
2024,EBE,EB010MEC05,1,1,144,,False,67
2024,EBE,EB010MEC05,2,1,144,,False,67
2024,EBE,EB010MEC05,3,1,144,,False,67
2024,EBE,EB010MEC05,4,1,144,,False,67
2024,EBE,EB012APG01,1,1,144,,False,21
2024,EBE,EB012APG01,2,1,144,,False,22
2024,EBE,EB012APG01,3,1,144,,False,22
2024,EBE,EB015CON04,1,1,154,,False,46
2024,EBE,EB015CON04,2,1,148,,False,46
2024,EBE,EB015CON04,3,1,156,,False,46
2024,EBE,EB017CON03,1,1,152,,False,47
2024,EBE,EB017CON03,2,1,154,,False,47
2024,EBE,EB017CON03,3,1,146,,False,48
2024,EBE,EB019APG09,1,1,124,,False,24
2024,EBE,EB019APG09,2,1,148,,False,24
2024,EBE,EB019APG09,3,1,144,,False,25
2024,EBE,EB019APG09,4,1,150,,False,25
2024,EBE,EB019APG11,1,1,126,,False,27
2024,EBE,EB019APG11,2,1,148,,False,27
2024,EBE,EB019APG11,3,1,154,,False,28
2024,EBE,EB019APG11,4,1,180,,False,28
2024,EBE,EB022EEE02,1,1,148,,False,53
2024,EBE,EB022EEE02,2,1,144,,False,53
2024,EBE,EB801CHE01,1,1,102,,False,37
2024,EBE,EB801CHE01,2,1,112,124,True,37
2024,EBE,EB801CHE01,3,1,112,124,True,37
2024,EBE,EB801CHE01,4,1,126,134,True,37
2024,EBE,EB801CHE01,5,1,128,,False,38
2024,EBE,EB802CIV01,1,1,104,,False,43
2024,EBE,EB802CIV01,2,1,104,,False,43
2024,EBE,EB802CIV01,3,1,124,,False,43
2024,EBE,EB802CIV01,4,1,126,,False,43
2024,EBE,EB802CIV01,5,1,126,,False,44
2024,EBE,EB805MEC01,1,1,102,,False,64
2024,EBE,EB805MEC01,2,1,98,,False,65
2024,EBE,EB805MEC01,3,1,118,,False,65
2024,EBE,EB805MEC01,4,1,132,,False,65
2024,EBE,EB805MEC01,5,1,126,,False,65
2024,EBE,EB809EEE01,1,1,96,,False,50
2024,EBE,EB809EEE01,2,1,116,,False,51
2024,EBE,EB809EEE01,3,1,112,,False,51
2024,EBE,EB810MEC05,1,1,102,,False,68
2024,EBE,EB810MEC05,2,1,98,,False,69
2024,EBE,EB810MEC05,3,1,118,,False,69
2024,EBE,EB810MEC05,4,1,132,,False,69
2024,EBE,EB810MEC05,5,1,126,,False,70
2024,EBE,EB819APG09,1,1,124,,False,26
2024,EBE,EB819APG09,2,1,110,,False,26
2024,EBE,EB819APG09,3,1,90,,False,26
2024,EBE,EB819APG09,4,1,136,,False,26
2024,EBE,EB819APG09,5,1,106,,False,27
2024,EBE,EB819APG11,1,1,126,,False,29
2024,EBE,EB819APG11,2,1,110,,False,29
2024,EBE,EB819APG11,3,1,150,,False,29
2024,EBE,EB819APG11,4,1,142,,False,29
2024,EBE,EB819APG11,5,1,80,,False,30
2025,COM,CB001ACC03,1,1,129,,False,89
2025,COM,CB001ACC03,2,1,162,,False,89
2025,COM,CB001ACC03,3,1,144,,False,89
2025,COM,CB001ACC04,1,1,159,,False,88
2025,COM,CB001ACC04,2,1,144,,False,88
2025,COM,CB001ACC04,3,1,174,,False,88
2025,COM,CB001ACC08,1,1,159,,False,87
2025,COM,CB001ACC08,2,1,126,,False,87
2025,COM,CB001ACC08,3,1,168,,False,87
2025,COM,CB001BUS06,1,1,150,,False,97
2025,COM,CB001BUS06,2,1,144,,False,98
2025,COM,CB001BUS06,3,1,120,,False,98
2025,COM,CB001ECO02,1,1,132,,False,94
2025,COM,CB001ECO02,2,1,156,,True,94
2025,COM,CB001ECO02,3,1,144,,True,95
2025,COM,CB001ECO03,1,1,132,,False,96
2025,COM,CB001ECO03,2,1,144,,False,96
2025,COM,CB001ECO03,3,1,144,,False,97
2025,COM,CB001ECO04,1,1,132,,False,95
2025,COM,CB001ECO04,2,1,156,,True,95
2025,COM,CB001ECO04,3,1,144,,True,96
2025,COM,CB001INF01,1,1,132,,False,90
2025,COM,CB001INF01,2,1,144,,False,90
2025,COM,CB001INF01,3,1,156,,False,90
2025,COM,CB001INF06,1,1,150,,False,91
2025,COM,CB001INF06,2,1,162,,False,91
2025,COM,CB001INF06,3,1,144,,False,91
2025,COM,CB001INF11,1,1,150,,False,92
2025,COM,CB001INF11,2,1,162,,False,92
2025,COM,CB001INF11,3,1,150,,False,92
2025,COM,CB001PHI03,1,1,132,,False,93
2025,COM,CB001PHI03,2,1,156,,False,93
2025,COM,CB001PHI03,3,1,150,,True,94
2025,COM,CB003BUS01,1,1,180,,False,39
2025,COM,CB003BUS01,2,1,186,,False,39
2025,COM,CB003BUS01,3,1,180,,False,39
2025,COM,CB003BUS01,4,1,174,,False,40
2025,COM,CB003BUS09,1,1,180,,False,40
2025,COM,CB003BUS09,2,1,186,,False,40
2025,COM,CB003BUS09,3,1,198,,False,41
2025,COM,CB003BUS09,4,1,129,,False,41
2025,COM,CB004BUS07,1,1,132,,False,52
2025,COM,CB004BUS07,2,1,168,,False,52
2025,COM,CB004BUS07,3,1,180,,False,52
2025,COM,CB004BUS07,4,1,162,,False,53
2025,COM,CB004BUS08,1,1,144,,False,53
2025,COM,CB004BUS08,2,1,132,,False,53
2025,COM,CB004BUS08,3,1,162,,False,54
2025,COM,CB004BUS08,4,1,138,,False,54
2025,COM,CB004CSC05,1,1,144,,False,46
2025,COM,CB004CSC05,2,1,168,,True,46
2025,COM,CB004CSC05,3,1,144,,False,46
2025,COM,CB004CSC05,4,1,160,,False,46
2025,COM,CB004ECO01,1,1,132,,False,48
2025,COM,CB004ECO01,2,1,156,,False,48
2025,COM,CB004ECO01,3,1,162,,True,49
2025,COM,CB004ECO01,4,1,140,,False,49
2025,COM,CB004ECO03,1,1,132,,False,50
2025,COM,CB004ECO03,2,1,168,,False,50
2025,COM,CB004ECO03,3,1,162,,False,51
2025,COM,CB004ECO03,4,1,158,,False,51
2025,COM,CB004FTX04,1,1,159,,False,44
2025,COM,CB004FTX04,2,1,180,,False,45
2025,COM,CB004FTX04,3,1,170,,False,45
2025,COM,CB004FTX04,4,1,166,,False,45
2025,COM,CB004FTX05,1,1,150,,False,43
2025,COM,CB004FTX05,2,1,168,,False,43
2025,COM,CB004FTX05,3,1,162,,False,44
2025,COM,CB004FTX05,4,1,126,,False,44
2025,COM,CB004INF01,1,1,168,,False,47
2025,COM,CB004INF01,2,1,150,,False,47
2025,COM,CB004INF01,3,1,156,,False,47
2025,COM,CB004INF01,4,1,158,,False,48
2025,COM,CB004STA13,1,1,168,,False,42
2025,COM,CB004STA13,2,1,186,,False,42
2025,COM,CB004STA13,3,1,198,,True,43
2025,COM,CB004STA13,4,1,160,,False,43
2025,COM,CB011ACC04,1,1,125,,False,119
2025,COM,CB011ACC04,2,1,126,,False,119
2025,COM,CB011ACC04,3,1,152,,False,119
2025,COM,CB011ACC04,4,1,112,,False,119
2025,COM,CB011ACC08,1,1,125,,False,118
2025,COM,CB011ACC08,2,1,108,,False,118
2025,COM,CB011ACC08,3,1,122,,False,118
2025,COM,CB011ACC08,4,1,100,,False,118
2025,COM,CB011BUS06,1,1,98,,False,128
2025,COM,CB011BUS06,2,1,108,,False,128
2025,COM,CB011BUS06,3,1,108,,False,129
2025,COM,CB011BUS06,4,1,120,,False,129
2025,COM,CB011ECO02,1,1,98,,False,121
2025,COM,CB011ECO02,2,1,90,,False,121
2025,COM,CB011ECO02,3,1,114,,True,121
2025,COM,CB011ECO02,4,1,126,,True,122
2025,COM,CB011ECO03,1,1,98,,False,123
2025,COM,CB011ECO03,2,1,126,,True,124
2025,COM,CB011ECO03,3,1,108,,False,124
2025,COM,CB011ECO03,4,1,108,,False,124
2025,COM,CB011ECO04,1,1,98,,False,122
2025,COM,CB011ECO04,2,1,90,,False,122
2025,COM,CB011ECO04,3,1,138,,True,123
2025,COM,CB011ECO04,4,1,126,,True,123
2025,COM,CB011INF01,1,1,134,,False,125
2025,COM,CB011INF01,2,1,126,,False,125
2025,COM,CB011INF01,3,1,102,,False,125
2025,COM,CB011INF01,4,1,138,,False,125
2025,COM,CB011INF06,1,1,110,,False,126
2025,COM,CB011INF06,2,1,108,,False,126
2025,COM,CB011INF06,3,1,108,,False,127
2025,COM,CB011INF06,4,1,126,,False,127
2025,COM,CB011INF11,1,1,128,,False,127
2025,COM,CB011INF11,2,1,108,,False,127
2025,COM,CB011INF11,3,1,126,,False,128
2025,COM,CB011INF11,4,1,114,,False,128
2025,COM,CB011PHI03,1,1,110,,False,120
2025,COM,CB011PHI03,2,1,114,,False,120
2025,COM,CB011PHI03,3,1,102,,False,120
2025,COM,CB011PHI03,4,1,114,,True,121
2025,COM,CB015BUS07,1,1,116,,False,82
2025,COM,CB015BUS07,2,1,114,,False,83
2025,COM,CB015BUS07,3,1,108,,False,83
2025,COM,CB015BUS07,4,1,144,,False,83
2025,COM,CB015BUS07,5,1,162,,False,83
2025,COM,CB015BUS08,1,1,146,,False,84
2025,COM,CB015BUS08,2,1,102,,False,84
2025,COM,CB015BUS08,3,1,126,,False,84
2025,COM,CB015BUS08,4,1,84,,False,84
2025,COM,CB015BUS08,5,1,156,,False,84
2025,COM,CB015CSC05,1,1,110,,False,76
2025,COM,CB015CSC05,2,1,114,,False,76
2025,COM,CB015CSC05,3,1,126,,False,76
2025,COM,CB015CSC05,4,1,108,,False,76
2025,COM,CB015CSC05,5,1,160,,False,77
2025,COM,CB015ECO01,1,1,116,,False,79
2025,COM,CB015ECO01,2,1,108,,False,79
2025,COM,CB015ECO01,3,1,138,,False,79
2025,COM,CB015ECO01,4,1,90,,False,79
2025,COM,CB015ECO01,5,1,140,,False,80
2025,COM,CB015ECO03,1,1,98,,False,81
2025,COM,CB015ECO03,2,1,108,,False,81
2025,COM,CB015ECO03,3,1,114,,False,81
2025,COM,CB015ECO03,4,1,144,,False,81
2025,COM,CB015ECO03,5,1,158,,False,82
2025,COM,CB015FTX04,1,1,125,,False,75
2025,COM,CB015FTX04,2,1,138,,False,75
2025,COM,CB015FTX04,3,1,150,,False,75
2025,COM,CB015FTX04,4,1,160,,False,75
2025,COM,CB015FTX04,5,1,160,,False,75
2025,COM,CB015FTX05,1,1,116,,False,73
2025,COM,CB015FTX05,2,1,126,,False,74
2025,COM,CB015FTX05,3,1,96,,False,74
2025,COM,CB015FTX05,4,1,144,,False,74
2025,COM,CB015FTX05,5,1,126,,False,74
2025,COM,CB015INF01,1,1,92,,False,77
2025,COM,CB015INF01,2,1,114,,False,78
2025,COM,CB015INF01,3,1,114,,False,78
2025,COM,CB015INF01,4,1,138,,False,78
2025,COM,CB015INF01,5,1,176,,False,78
2025,COM,CB015STA13,1,1,134,,False,72
2025,COM,CB015STA13,2,1,72,,False,72
2025,COM,CB015STA13,3,1,168,,False,72
2025,COM,CB015STA13,4,1,180,,True,73
2025,COM,CB015STA13,5,1,160,,False,73
2025,COM,CB018BUS01,1,1,110,,False,69
2025,COM,CB018BUS01,2,1,108,,False,69
2025,COM,CB018BUS01,3,1,150,,False,70
2025,COM,CB018BUS01,4,1,180,,False,70
2025,COM,CB018BUS01,5,1,156,,False,70
2025,COM,CB018BUS09,1,1,110,,False,70
2025,COM,CB018BUS09,2,1,108,,False,71
2025,COM,CB018BUS09,3,1,150,,False,71
2025,COM,CB018BUS09,4,1,198,,False,71
2025,COM,CB018BUS09,5,1,129,,False,71
2025,COM,CB019BUS01,1,1,180,,False,85
2025,COM,CB019BUS01,2,1,186,,False,85
2025,COM,CB019BUS01,3,1,162,,False,86
2025,COM,CB019BUS09,1,1,180,,False,86
2025,COM,CB019BUS09,2,1,186,,False,86
2025,COM,CB019BUS09,3,1,180,,False,86
2025,COM,CB020BUS01,1,1,110,,False,116
2025,COM,CB020BUS01,2,1,108,,False,116
2025,COM,CB020BUS01,3,1,150,,False,116
2025,COM,CB020BUS01,4,1,162,,False,116
2025,COM,CB020BUS09,1,1,110,,False,117
2025,COM,CB020BUS09,2,1,126,,False,117
2025,COM,CB020BUS09,3,1,132,,False,117
2025,COM,CB020BUS09,4,1,180,,False,117
2025,COM,CB023ACC04,1,1,161,,False,104
2025,COM,CB023ACC04,2,1,144,,False,104
2025,COM,CB023ACC04,3,1,174,,False,104
2025,COM,CB023ACC08,1,1,161,,False,103
2025,COM,CB023ACC08,2,1,126,,False,103
2025,COM,CB023ACC08,3,1,168,,False,103
2025,COM,CB023BUS06,1,1,152,,False,112
2025,COM,CB023BUS06,2,1,144,,False,112
2025,COM,CB023BUS06,3,1,120,,False,113
2025,COM,CB023ECO02,1,1,134,,False,106
2025,COM,CB023ECO02,2,1,150,,True,106
2025,COM,CB023ECO02,3,1,144,,True,106
2025,COM,CB023ECO03,1,1,134,,False,108
2025,COM,CB023ECO03,2,1,162,,True,108
2025,COM,CB023ECO03,3,1,144,,False,109
2025,COM,CB023ECO04,1,1,134,,False,107
2025,COM,CB023ECO04,2,1,156,,True,107
2025,COM,CB023ECO04,3,1,144,,False,108
2025,COM,CB023INF01,1,1,134,,False,109
2025,COM,CB023INF01,2,1,144,,False,109
2025,COM,CB023INF01,3,1,156,,False,109
2025,COM,CB023INF06,1,1,134,,False,110
2025,COM,CB023INF06,2,1,162,,False,111
2025,COM,CB023INF06,3,1,144,,False,111
2025,COM,CB023INF11,1,1,152,,False,111
2025,COM,CB023INF11,2,1,162,,False,111
2025,COM,CB023INF11,3,1,150,,False,112
2025,COM,CB023PHI03,1,1,134,,False,104
2025,COM,CB023PHI03,2,1,147,,False,105
2025,COM,CB023PHI03,3,1,150,,True,105
2025,COM,CB024BUS07,1,1,134,,False,67
2025,COM,CB024BUS07,2,1,168,,False,67
2025,COM,CB024BUS07,3,1,180,,False,68
2025,COM,CB024BUS07,4,1,162,,False,68
2025,COM,CB024BUS08,1,1,146,,False,68
2025,COM,CB024BUS08,2,1,132,,False,68
2025,COM,CB024BUS08,3,1,162,,False,69
2025,COM,CB024BUS08,4,1,138,,False,69
2025,COM,CB024CSC05,1,1,146,,False,61
2025,COM,CB024CSC05,2,1,168,,True,61
2025,COM,CB024CSC05,3,1,144,,False,61
2025,COM,CB024CSC05,4,1,160,,False,62
2025,COM,CB024ECO01,1,1,134,,False,63
2025,COM,CB024ECO01,2,1,156,,True,64
2025,COM,CB024ECO01,3,1,162,,True,64
2025,COM,CB024ECO01,4,1,140,,False,65
2025,COM,CB024ECO03,1,1,134,,False,65
2025,COM,CB024ECO03,2,1,168,,False,65
2025,COM,CB024ECO03,3,1,162,,False,66
2025,COM,CB024ECO03,4,1,158,,False,66
2025,COM,CB024FTX04,1,1,161,,False,60
2025,COM,CB024FTX04,2,1,180,,False,60
2025,COM,CB024FTX04,3,1,170,,False,60
2025,COM,CB024FTX04,4,1,166,,False,60
2025,COM,CB024FTX05,1,1,152,,False,58
2025,COM,CB024FTX05,2,1,168,,False,59
2025,COM,CB024FTX05,3,1,162,,False,59
2025,COM,CB024FTX05,4,1,108,,False,59
2025,COM,CB024INF01,1,1,168,,False,62
2025,COM,CB024INF01,2,1,150,,False,63
2025,COM,CB024INF01,3,1,156,,False,63
2025,COM,CB024INF01,4,1,176,,False,63
2025,COM,CB024STA13,1,1,170,,False,57
2025,COM,CB024STA13,2,1,186,,False,57
2025,COM,CB024STA13,3,1,198,,True,58
2025,COM,CB024STA13,4,1,160,,False,58
2025,COM,CB025BUS01,1,1,182,,False,54
2025,COM,CB025BUS01,2,1,186,,False,54
2025,COM,CB025BUS01,3,1,180,,False,55
2025,COM,CB025BUS01,4,1,156,,False,55
2025,COM,CB025BUS09,1,1,382,,False,55
2025,COM,CB025BUS09,2,1,186,,False,56
2025,COM,CB025BUS09,3,1,198,,False,56
2025,COM,CB025BUS09,4,1,129,,False,56
2025,COM,CB026BUS01,1,1,182,,False,101
2025,COM,CB026BUS01,2,1,186,,False,101
2025,COM,CB026BUS01,3,1,162,,False,101
2025,COM,CB026BUS09,1,1,182,,False,102
2025,COM,CB026BUS09,2,1,186,,False,102
2025,COM,CB026BUS09,3,1,180,,False,102
2025,COM,CU017ACC01,1,1,174,,False,23
2025,COM,CU020BUS01,1,1,126,,True,21
2025,EBE,EB001CHE01,1,1,146,,False,38
2025,EBE,EB001CHE01,2,1,108,156,True,38
2025,EBE,EB001CHE01,3,1,114,156,True,38
2025,EBE,EB001CHE01,4,1,128,146,True,38
2025,EBE,EB002CIV01,1,1,140,,False,44
2025,EBE,EB002CIV01,2,1,144,,False,45
2025,EBE,EB002CIV01,3,1,152,,False,45
2025,EBE,EB002CIV01,4,1,144,,False,45
2025,EBE,EB005MEC01,1,1,144,,False,67
2025,EBE,EB005MEC01,2,1,144,,False,67
2025,EBE,EB005MEC01,3,1,144,,False,68
2025,EBE,EB005MEC01,4,1,144,,False,68
2025,EBE,EB009EEE01,2,1,144,,False,52
2025,EBE,EB010MEC05,1,1,144,,False,71
2025,EBE,EB010MEC05,2,1,144,,False,72
